id,date,wilaya,canal,texte_reclamation,categorie,sentiment,urgence,status,suggested_action
105183,4/1/2025,Oran,Agence commerciale,"client signale problème lors de la résiliation, facturation continue.",Configuration,Négatif,Moyenne,Résolu,Traitement Niveau 1
105184,15/9/2024,Batna,Application mobile,"réclamation: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
105185,12/3/2025,Batna,Centre d'appel,abonné rapporte demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
105186,31/3/2024,Skikda,Agence commerciale,incident: débit très faible en soirée.,Résiliation,Négatif,Moyenne,Nouveau,Traitement Niveau 1
105187,28/6/2025,Biskra,Centre d'appel,client signale débit très faible en soirée.,Internet lent,Négatif,Moyenne,En cours,Proposition Upgrade Offre
105188,12/10/2025,Blida,Site web,abonné rapporte image figée sur certaines chaines.,Assistance,Neutre,Moyenne,Nouveau,Traitement Niveau 1
105189,10/1/2024,Tizi Ouzou,Agence commerciale,client signale modem ne se synchronise pas.,Installation,Neutre,Moyenne,En cours,Confirmation Date RDV
105190,31/10/2024,Annaba,Centre d'appel,client signale débit très faible en soirée.,Télévision,Négatif,Moyenne,Résolu,Reconfiguration Décodeur
105191,3/1/2024,Adrar,Centre d'appel,incident: erreur d'authentification lors de la connexion.,Résiliation,Neutre,Moyenne,Clôturé,Traitement Niveau 1
105192,6/5/2024,Tlemcen,Centre d'appel,"demande d'assistance: problème lors de la résiliation, facturation continue.",Télévision,Négatif,Moyenne,Résolu,Stabilisation Bande Passante
105193,16/1/2024,Skikda,Site web,incident: bruit important sur la ligne téléphonique.,Télévision,Négatif,Moyenne,En cours,Stabilisation Bande Passante
105194,24/6/2025,Boumerdès,Agence commerciale,demande d'assistance: image figée sur certaines chaines.,Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
105195,10/8/2025,Jijel,Site web,incident: débit très faible en soirée.,Internet lent,Négatif,Basse,Résolu,Proposition Upgrade Offre
105196,30/11/2024,Sétif,Centre d'appel,réclamation: image figée sur certaines chaines.,Internet lent,Négatif,Moyenne,Nouveau,Optimisation Wifi à Distance
105197,4/1/2025,Oran,Site web,réclamation: demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Basse,En cours,Optimisation Wifi à Distance
105198,5/11/2024,Oran,Centre d'appel,abonné rapporte modem ne se synchronise pas.,Coupure de ligne,Neutre,Moyenne,Résolu,Traitement Niveau 1
105199,10/10/2025,Jijel,Centre d'appel,abonné rapporte installation non réalisée dans les délais.,Facturation,Neutre,Basse,En cours,Explication Détails Facture
105200,13/6/2024,Oran,Centre d'appel,client signale débit très faible en soirée.,Autre,Négatif,élevée,En cours,Traitement Niveau 1
105201,18/2/2024,Adrar,Centre d'appel,client signale erreur d'authentification lors de la connexion.,Internet lent,Négatif,Basse,Nouveau,Test de Stabilité de Ligne
105202,7/8/2024,Médéa,Email,incident: image figée sur certaines chaines.,Coupure de ligne,Négatif,Basse,En cours,Vérification Boitier Extérieur
105203,14/6/2025,Sétif,Centre d'appel,client signale bruit important sur la ligne téléphonique.,Coupure de ligne,Positif,Basse,Nouveau,Vérification Boitier Extérieur
105204,18/8/2024,Msila,Site web,"incident: problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Basse,Nouveau,Optimisation Wifi à Distance
105205,16/8/2025,Batna,Centre d'appel,abonné rapporte coupure de service depuis ce matin.,Assistance,Neutre,Basse,En cours,Envoi Guide PDF/SMS
105206,4/3/2024,Tiaret,Centre d'appel,abonné rapporte demande d'information sur l'offre et le contrat.,Télévision,Négatif,élevée,Résolu,Reconfiguration Décodeur
105207,11/3/2025,Alger,Centre d'appel,abonné rapporte débit très faible en soirée.,Facturation,Négatif,Moyenne,Résolu,Explication Détails Facture
105208,30/4/2024,Tlemcen,Site web,abonné rapporte bruit important sur la ligne téléphonique.,Coupure de ligne,Neutre,Moyenne,En cours,Vérification Boitier Extérieur
105209,12/10/2025,Alger,Application mobile,incident: installation non réalisée dans les délais.,Assistance,Neutre,Moyenne,Résolu,Traitement Niveau 1
105210,4/3/2025,Tiaret,Email,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Installation,Neutre,Moyenne,En cours,Confirmation Date RDV
105211,8/9/2024,Tiaret,Application mobile,client signale demande d'information sur l'offre et le contrat.,Problème matériel,Négatif,Basse,Clôturé,Traitement Niveau 1
105212,19/3/2025,Sétif,Centre d'appel,"incident: montant facturé incorrectement, demande régularisation.",Installation,Négatif,Moyenne,En cours,Confirmation Date RDV
105213,14/9/2024,Médéa,Centre d'appel,demande d'assistance: modem ne se synchronise pas.,Coupure de ligne,Négatif,élevée,Résolu,Proposition Upgrade Offre
105214,12/4/2025,El Oued,Centre d'appel,incident: erreur d'authentification lors de la connexion.,Configuration,Neutre,Moyenne,Clôturé,Envoi Guide PDF/SMS
105215,2/1/2024,Médéa,Centre d'appel,incident: installation non réalisée dans les délais.,Coupure de ligne,Négatif,élevée,Résolu,Intervention Technique Prioritaire
105216,5/11/2024,Tizi Ouzou,Centre d'appel,incident: bruit important sur la ligne téléphonique.,Télévision,Neutre,Moyenne,En cours,Reconfiguration Décodeur
105217,10/1/2024,Béjaïa,Agence commerciale,abonné rapporte erreur d'authentification lors de la connexion.,Télévision,Neutre,Moyenne,Nouveau,Reconfiguration Décodeur
105218,27/3/2024,Jijel,Centre d'appel,demande d'assistance: image figée sur certaines chaines.,Assistance,Négatif,Basse,Résolu,Traitement Niveau 1
105219,10/7/2024,Ouargla,Application mobile,client signale installation non réalisée dans les délais.,Coupure de ligne,Négatif,Basse,Nouveau,Vérification Boitier Extérieur
105220,24/7/2025,Msila,Site web,réclamation: installation non réalisée dans les délais.,Coupure de ligne,Négatif,Basse,En cours,Vérification Boitier Extérieur
105221,7/10/2024,Sidi Bel Abbès,Agence commerciale,client signale erreur d'authentification lors de la connexion.,Télévision,Négatif,Moyenne,Nouveau,Reconfiguration Décodeur
105222,21/3/2024,Annaba,Application mobile,"abonné rapporte problème lors de la résiliation, facturation continue.",Installation,Négatif,Basse,Résolu,Confirmation Date RDV
105223,10/4/2025,Blida,Application mobile,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Facturation,Négatif,Basse,En cours,Audit Facturation & Geste Commercial
105224,26/7/2025,Laghouat,Application mobile,incident: demande d'information sur l'offre et le contrat.,Facturation,Négatif,Basse,En cours,Explication Détails Facture
105225,11/2/2024,Relizane,Site web,réclamation: bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
105226,24/3/2025,Boumerdès,Email,client signale débit très faible en soirée.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
105227,26/4/2025,Msila,Site web,demande d'assistance: coupure de service depuis ce matin.,Facturation,Négatif,Critique,En cours,Escalade Manager & Suivi
105228,1/7/2024,Laghouat,Application mobile,client signale image figée sur certaines chaines.,Internet lent,Neutre,Moyenne,Escaladé,Optimisation Wifi à Distance
105229,31/1/2024,Mostaganem,Centre d'appel,abonné rapporte coupure de service depuis ce matin.,Installation,Négatif,Moyenne,Clôturé,Confirmation Date RDV
105230,21/2/2024,Alger,Centre d'appel,réclamation: coupure de service depuis ce matin.,Coupure de ligne,Positif,Basse,Résolu,Vérification Boitier Extérieur
105231,21/3/2025,Msila,Site web,incident: installation non réalisée dans les délais.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
105232,24/4/2024,Adrar,Application mobile,"abonné rapporte montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,élevée,Escaladé,Intervention Technique Prioritaire
105233,26/4/2025,Jijel,Centre d'appel,incident: installation non réalisée dans les délais.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
105234,11/10/2024,Alger,Centre d'appel,demande d'assistance: modem ne se synchronise pas.,Coupure de ligne,Positif,Moyenne,Résolu,Vérification Boitier Extérieur
105235,12/3/2025,Boumerdès,Centre d'appel,demande d'assistance: erreur d'authentification lors de la connexion.,Assistance,Négatif,Basse,En cours,Traitement Niveau 1
105236,21/6/2024,Boumerdès,Centre d'appel,client signale demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Moyenne,Résolu,Test de Stabilité de Ligne
105237,12/4/2024,Ouargla,Email,client signale erreur d'authentification lors de la connexion.,Assistance,Négatif,Basse,En cours,Traitement Niveau 1
105238,18/10/2025,Boumerdès,Agence commerciale,demande d'assistance: débit très faible en soirée.,Problème matériel,Neutre,Basse,Nouveau,Confirmation Date RDV
105239,27/8/2024,Mostaganem,Centre d'appel,incident: image figée sur certaines chaines.,Facturation,Négatif,Basse,En cours,Explication Détails Facture
105240,10/7/2025,Médéa,Site web,réclamation: erreur d'authentification lors de la connexion.,Assistance,Négatif,Basse,Escaladé,Envoi Guide PDF/SMS
105241,21/9/2024,Jijel,Email,demande d'assistance: modem ne se synchronise pas.,Coupure de ligne,Neutre,Basse,En cours,Vérification Boitier Extérieur
105242,23/2/2025,Boumerdès,Agence commerciale,incident: modem ne se synchronise pas.,Facturation,Neutre,élevée,En cours,Explication Détails Facture
105243,7/5/2024,Ouargla,Site web,demande d'assistance: demande d'information sur l'offre et le contrat.,Configuration,Négatif,Basse,Résolu,Envoi Guide PDF/SMS
105244,5/6/2024,Alger,Centre d'appel,abonné rapporte coupure de service depuis ce matin.,Coupure de ligne,Neutre,élevée,En cours,Intervention Technique Prioritaire
105245,23/6/2024,Constantine,Centre d'appel,"client signale montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
105246,13/11/2024,Tizi Ouzou,Site web,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Critique,Nouveau,Optimisation Wifi à Distance
105247,14/6/2025,Blida,Application mobile,"demande d'assistance: problème lors de la résiliation, facturation continue.",Coupure de ligne,Neutre,Basse,Nouveau,Vérification Boitier Extérieur
105248,6/1/2025,Laghouat,Centre d'appel,réclamation: débit très faible en soirée.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
105249,23/9/2025,Tizi Ouzou,Site web,"incident: problème lors de la résiliation, facturation continue.",Résiliation,Négatif,Basse,Résolu,Traitement Niveau 1
105250,11/1/2024,El Oued,Application mobile,réclamation: modem ne se synchronise pas.,Installation,Négatif,Basse,Résolu,Confirmation Date RDV
105251,8/8/2025,Ghardaïa,Site web,incident: modem ne se synchronise pas.,Problème matériel,Négatif,élevée,Nouveau,Traitement Niveau 1
105252,6/3/2024,Adrar,Agence commerciale,"client signale montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Moyenne,Nouveau,Vérification Boitier Extérieur
105253,31/7/2024,Blida,Centre d'appel,abonné rapporte image figée sur certaines chaines.,Coupure de ligne,Négatif,élevée,Nouveau,Audit Facturation & Geste Commercial
105254,4/7/2024,Biskra,Centre d'appel,réclamation: installation non réalisée dans les délais.,Installation,Négatif,Moyenne,Résolu,Confirmation Date RDV
105255,25/3/2025,Béjaïa,Centre d'appel,client signale coupure de service depuis ce matin.,Internet lent,Neutre,Basse,Résolu,Optimisation Wifi à Distance
105256,23/1/2025,Annaba,Application mobile,incident: modem ne se synchronise pas.,Internet lent,Négatif,Moyenne,Nouveau,Optimisation Wifi à Distance
105257,1/10/2024,Constantine,Email,abonné rapporte bruit important sur la ligne téléphonique.,Facturation,Négatif,Moyenne,En cours,Explication Détails Facture
105258,8/8/2024,Blida,Centre d'appel,demande d'assistance: débit très faible en soirée.,Résiliation,Négatif,Moyenne,Escaladé,Traitement Niveau 1
105259,8/4/2025,Skikda,Agence commerciale,abonné rapporte installation non réalisée dans les délais.,Coupure de ligne,Neutre,Moyenne,Résolu,Vérification Boitier Extérieur
105260,19/8/2024,Skikda,Agence commerciale,incident: coupure de service depuis ce matin.,Assistance,Négatif,Basse,Nouveau,Envoi Guide PDF/SMS
105261,16/9/2024,Oran,Centre d'appel,demande d'assistance: bruit important sur la ligne téléphonique.,Résiliation,Négatif,Critique,Résolu,Escalade Manager & Suivi
105262,4/5/2024,Blida,Centre d'appel,incident: bruit important sur la ligne téléphonique.,Coupure de ligne,Neutre,Moyenne,Nouveau,Vérification Boitier Extérieur
105263,14/4/2025,Jijel,Email,client signale débit très faible en soirée.,Assistance,Négatif,Moyenne,Escaladé,Envoi Guide PDF/SMS
105264,2/4/2024,Msila,Agence commerciale,"incident: montant facturé incorrectement, demande régularisation.",Installation,Négatif,Basse,Nouveau,Confirmation Date RDV
105265,28/5/2025,Relizane,Centre d'appel,client signale coupure de service depuis ce matin.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
105266,20/1/2025,Batna,Centre d'appel,demande d'assistance: demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
105267,31/8/2025,Sidi Bel Abbès,Site web,abonné rapporte installation non réalisée dans les délais.,Internet lent,Négatif,Basse,En cours,Test de Stabilité de Ligne
105268,26/5/2024,Sétif,Application mobile,client signale erreur d'authentification lors de la connexion.,Assistance,Négatif,Moyenne,Nouveau,Traitement Niveau 1
105269,19/2/2024,Constantine,Centre d'appel,réclamation: image figée sur certaines chaines.,Coupure de ligne,Négatif,élevée,Escaladé,Intervention Technique Prioritaire
105270,22/1/2025,Batna,Centre d'appel,incident: bruit important sur la ligne téléphonique.,Internet lent,Négatif,Basse,Nouveau,Test de Stabilité de Ligne
105271,2/2/2024,Constantine,Centre d'appel,client signale coupure de service depuis ce matin.,Internet lent,Neutre,Basse,En cours,Escalade Manager & Suivi
105272,20/7/2024,El Oued,Site web,demande d'assistance: bruit important sur la ligne téléphonique.,Installation,Neutre,Moyenne,Résolu,Confirmation Date RDV
105273,13/8/2024,Boumerdès,Agence commerciale,demande d'assistance: installation non réalisée dans les délais.,Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
105274,12/4/2024,Oran,Agence commerciale,client signale demande d'information sur l'offre et le contrat.,Facturation,Négatif,Moyenne,Nouveau,Explication Détails Facture
105275,14/11/2024,Médéa,Agence commerciale,"réclamation: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Neutre,Basse,En cours,Vérification Boitier Extérieur
105276,6/9/2025,Tlemcen,Email,"incident: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Critique,Nouveau,Escalade Manager & Suivi
